#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value


#Text=Team DETR: Guide Queries as a Professional Team in Detection Transformers
#Text=========
#Text=
#Text=[!
5-83	653-661	document	_	_	
5-84	661-662	/	_	_	
5-85	662-670	10222890	_	_	
5-86	670-671	)	_	_	
5-87	673-674	#	_	_	
5-88	674-675	#	_	_	
5-89	676-684	Abstract	_	_	
5-90	686-692	Recent	_	_	
5-91	693-701	proposed	_	_	
5-92	702-706	DETR	_	_	
5-93	707-715	variants	_	_	
5-94	716-720	have	_	_	
5-95	721-725	made	_	_	
5-96	726-736	tremendous	_	_	
5-97	737-745	progress	_	_	
5-98	746-748	in	_	_	
5-99	749-756	various	_	_	
5-100	757-766	scenarios	_	_	
5-101	767-770	due	_	_	
5-102	771-773	to	_	_	
5-103	774-779	their	_	_	
5-104	780-791	streamlined	_	_	
5-105	792-801	processes	_	_	
5-106	802-805	and	_	_	
5-107	806-816	remarkable	_	_	
5-108	817-828	performance	_	_	
5-109	828-829	.	_	_	

#Text=However, the learned queries usually explore the global context to generate the final set
#Text=prediction, resulting in redundant burdens and unfaithful results.
6-1	830-837	However	_	_	
6-2	837-838	,	_	_	
6-3	839-842	the	_	_	
6-4	843-850	learned	_	_	
6-5	851-858	queries	_	_	
6-6	859-866	usually	_	_	
6-7	867-874	explore	_	_	
6-8	875-878	the	_	_	
6-9	879-885	global	_	_	
6-10	886-893	context	_	_	
6-11	894-896	to	_	_	
6-12	897-905	generate	_	_	
6-13	906-909	the	_	_	
6-14	910-915	final	_	_	
6-15	916-919	set	_	_	
6-16	920-930	prediction	_	_	
6-17	930-931	,	_	_	
6-18	932-941	resulting	_	_	
6-19	942-944	in	_	_	
6-20	945-954	redundant	_	_	
6-21	955-962	burdens	_	_	
6-22	963-966	and	_	_	
6-23	967-977	unfaithful	_	_	
6-24	978-985	results	_	_	
6-25	985-986	.	_	_	

#Text=More specifically, a query is commonly responsible
#Text=for objects of different scales and positions, which is a challenge for the query itself, and will cause spatial
#Text=resource competition among queries.
7-1	987-991	More	_	_	
7-2	992-1004	specifically	_	_	
7-3	1004-1005	,	_	_	
7-4	1006-1007	a	_	_	
7-5	1008-1013	query	_	_	
7-6	1014-1016	is	_	_	
7-7	1017-1025	commonly	_	_	
7-8	1026-1037	responsible	_	_	
7-9	1038-1041	for	_	_	
7-10	1042-1049	objects	_	_	
7-11	1050-1052	of	_	_	
7-12	1053-1062	different	_	_	
7-13	1063-1069	scales	_	_	
7-14	1070-1073	and	_	_	
7-15	1074-1083	positions	_	_	
7-16	1083-1084	,	_	_	
7-17	1085-1090	which	_	_	
7-18	1091-1093	is	_	_	
7-19	1094-1095	a	_	_	
7-20	1096-1105	challenge	_	_	
7-21	1106-1109	for	_	_	
7-22	1110-1113	the	_	_	
7-23	1114-1119	query	_	_	
7-24	1120-1126	itself	_	_	
7-25	1126-1127	,	_	_	
7-26	1128-1131	and	_	_	
7-27	1132-1136	will	_	_	
7-28	1137-1142	cause	_	_	
7-29	1143-1150	spatial	_	_	
7-30	1151-1159	resource	_	_	
7-31	1160-1171	competition	_	_	
7-32	1172-1177	among	_	_	
7-33	1178-1185	queries	_	_	
7-34	1185-1186	.	_	_	

#Text=To alleviate this issue, we propose Team DETR, which leverages query collaboration
#Text=and position constraints to embrace objects of interest more precisely.
8-1	1187-1189	To	_	_	
8-2	1190-1199	alleviate	_	_	
8-3	1200-1204	this	_	_	
8-4	1205-1210	issue	_	_	
8-5	1210-1211	,	_	_	
8-6	1212-1214	we	_	_	
8-7	1215-1222	propose	_	_	
8-8	1223-1227	Team	*[5]	SOFTWARE[5]	
8-9	1228-1232	DETR	*[5]	SOFTWARE[5]	
8-10	1232-1233	,	_	_	
8-11	1234-1239	which	_	_	
8-12	1240-1249	leverages	_	_	
8-13	1250-1255	query	_	_	
8-14	1256-1269	collaboration	_	_	
8-15	1270-1273	and	_	_	
8-16	1274-1282	position	_	_	
8-17	1283-1294	constraints	_	_	
8-18	1295-1297	to	_	_	
8-19	1298-1305	embrace	_	_	
8-20	1306-1313	objects	_	_	
8-21	1314-1316	of	_	_	
8-22	1317-1325	interest	_	_	
8-23	1326-1330	more	_	_	
8-24	1331-1340	precisely	_	_	
8-25	1340-1341	.	_	_	

#Text=We also dynamically cater to each query member's
#Text=prediction preference, offering the query better scale and spatial priors.
9-1	1342-1344	We	_	_	
9-2	1345-1349	also	_	_	
9-3	1350-1361	dynamically	_	_	
9-4	1362-1367	cater	_	_	
9-5	1368-1370	to	_	_	
9-6	1371-1375	each	_	_	
9-7	1376-1381	query	_	_	
9-8	1382-1390	member's	_	_	
9-9	1391-1401	prediction	_	_	
9-10	1402-1412	preference	_	_	
9-11	1412-1413	,	_	_	
9-12	1414-1422	offering	_	_	
9-13	1423-1426	the	_	_	
9-14	1427-1432	query	_	_	
9-15	1433-1439	better	_	_	
9-16	1440-1445	scale	_	_	
9-17	1446-1449	and	_	_	
9-18	1450-1457	spatial	_	_	
9-19	1458-1464	priors	_	_	
9-20	1464-1465	.	_	_	

#Text=In addition, the proposed Team DETR is
#Text=flexible enough to be adapted to other existing DETR variants without increasing parameters and calculations.
10-1	1466-1468	In	_	_	
10-2	1469-1477	addition	_	_	
10-3	1477-1478	,	_	_	
10-4	1479-1482	the	_	_	
10-5	1483-1491	proposed	_	_	
10-6	1492-1496	Team	*[6]	SOFTWARE[6]	
10-7	1497-1501	DETR	*[6]	SOFTWARE[6]	
10-8	1502-1504	is	_	_	
10-9	1505-1513	flexible	_	_	
10-10	1514-1520	enough	_	_	
10-11	1521-1523	to	_	_	
10-12	1524-1526	be	_	_	
10-13	1527-1534	adapted	_	_	
10-14	1535-1537	to	_	_	
10-15	1538-1543	other	_	_	
10-16	1544-1552	existing	_	_	
10-17	1553-1557	DETR	*	SOFTWARE	
10-18	1558-1566	variants	_	_	
10-19	1567-1574	without	_	_	
10-20	1575-1585	increasing	_	_	
10-21	1586-1596	parameters	_	_	
10-22	1597-1600	and	_	_	
10-23	1601-1613	calculations	_	_	
10-24	1613-1614	.	_	_	

#Text=Extensive
#Text=experiments on the COCO dataset show that Team DETR achieves remarkable gains, especially for small and large objects.
#Text=
#Text=## Framework
#Text=
#Text=!
11-1	1615-1624	Extensive	_	_	
11-2	1625-1636	experiments	_	_	
11-3	1637-1639	on	_	_	
11-4	1640-1643	the	_	_	
11-5	1644-1648	COCO	*	DATASET	
11-6	1649-1656	dataset	_	_	
11-7	1657-1661	show	_	_	
11-8	1662-1666	that	_	_	
11-9	1667-1671	Team	*[7]	SOFTWARE[7]	
11-10	1672-1676	DETR	*[7]	SOFTWARE[7]	
11-11	1677-1685	achieves	_	_	
11-12	1686-1696	remarkable	_	_	
11-13	1697-1702	gains	_	_	
11-14	1702-1703	,	_	_	
11-15	1704-1714	especially	_	_	
11-16	1715-1718	for	_	_	
11-17	1719-1724	small	_	_	
11-18	1725-1728	and	_	_	
11-19	1729-1734	large	_	_	
11-20	1735-1742	objects	_	_	
11-21	1742-1743	.	_	_	
11-22	1745-1746	#	_	_	
11-23	1746-1747	#	_	_	
11-24	1748-1757	Framework	_	_	
11-25	1759-1760	!	_	_	

#Text=[](.
12-1	1760-1761	[	_	_	
12-2	1761-1762	]	_	_	
12-3	1762-1763	(	_	_	
12-4	1763-1764	.	_	_	

#Text=/figures/framework.png)
#Text=
#Text=The proposed Team DETR is based on the basic architecture of DAB-DETR.
13-1	1764-1765	/	_	_	
13-2	1765-1772	figures	_	_	
13-3	1772-1773	/	_	_	
13-4	1773-1786	framework.png	_	_	
13-5	1786-1787	)	_	_	
13-6	1789-1792	The	_	_	
13-7	1793-1801	proposed	_	_	
13-8	1802-1806	Team	*[8]	SOFTWARE[8]	
13-9	1807-1811	DETR	*[8]	SOFTWARE[8]	
13-10	1812-1814	is	_	_	
13-11	1815-1820	based	_	_	
13-12	1821-1823	on	_	_	
13-13	1824-1827	the	_	_	
13-14	1828-1833	basic	_	_	
13-15	1834-1846	architecture	_	_	
13-16	1847-1849	of	_	_	
13-17	1850-1858	DAB-DETR	_	_	
13-18	1858-1859	.	_	_	

#Text=The CNN backbone is used to extract image
#Text=features, which are then fused by the transformer encoder.
14-1	1860-1863	The	_	_	
14-2	1864-1867	CNN	_	_	
14-3	1868-1876	backbone	_	_	
14-4	1877-1879	is	_	_	
14-5	1880-1884	used	_	_	
14-6	1885-1887	to	_	_	
14-7	1888-1895	extract	_	_	
14-8	1896-1901	image	_	_	
14-9	1902-1910	features	_	_	
14-10	1910-1911	,	_	_	
14-11	1912-1917	which	_	_	
14-12	1918-1921	are	_	_	
14-13	1922-1926	then	_	_	
14-14	1927-1932	fused	_	_	
14-15	1933-1935	by	_	_	
14-16	1936-1939	the	_	_	
14-17	1940-1951	transformer	_	_	
14-18	1952-1959	encoder	_	_	
14-19	1959-1960	.	_	_	

#Text=The decoder utilizes several learned queries to match objects
#Text=for the image features.
15-1	1961-1964	The	_	_	
15-2	1965-1972	decoder	_	_	
15-3	1973-1981	utilizes	_	_	
15-4	1982-1989	several	_	_	
15-5	1990-1997	learned	_	_	
15-6	1998-2005	queries	_	_	
15-7	2006-2008	to	_	_	
15-8	2009-2014	match	_	_	
15-9	2015-2022	objects	_	_	
15-10	2023-2026	for	_	_	
15-11	2027-2030	the	_	_	
15-12	2031-2036	image	_	_	
15-13	2037-2045	features	_	_	
15-14	2045-2046	.	_	_	

#Text=A query is represented as an anchor box (x, y, w, h) and is dynamically updated based on the
#Text=offset (Δx, Δy, Δw, Δh) predicted by each decoder layer.
16-1	2047-2048	A	_	_	
16-2	2049-2054	query	_	_	
16-3	2055-2057	is	_	_	
16-4	2058-2069	represented	_	_	
16-5	2070-2072	as	_	_	
16-6	2073-2075	an	_	_	
16-7	2076-2082	anchor	_	_	
16-8	2083-2086	box	_	_	
16-9	2087-2088	(	_	_	
16-10	2088-2089	x	_	_	
16-11	2089-2090	,	_	_	
16-12	2091-2092	y	_	_	
16-13	2092-2093	,	_	_	
16-14	2094-2095	w	_	_	
16-15	2095-2096	,	_	_	
16-16	2097-2098	h	_	_	
16-17	2098-2099	)	_	_	
16-18	2100-2103	and	_	_	
16-19	2104-2106	is	_	_	
16-20	2107-2118	dynamically	_	_	
16-21	2119-2126	updated	_	_	
16-22	2127-2132	based	_	_	
16-23	2133-2135	on	_	_	
16-24	2136-2139	the	_	_	
16-25	2140-2146	offset	_	_	
16-26	2147-2148	(	_	_	
16-27	2148-2150	Δx	_	_	
16-28	2150-2151	,	_	_	
16-29	2152-2154	Δy	_	_	
16-30	2154-2155	,	_	_	
16-31	2156-2158	Δw	_	_	
16-32	2158-2159	,	_	_	
16-33	2160-2162	Δh	_	_	
16-34	2162-2163	)	_	_	
16-35	2164-2173	predicted	_	_	
16-36	2174-2176	by	_	_	
16-37	2177-2181	each	_	_	
16-38	2182-2189	decoder	_	_	
16-39	2190-2195	layer	_	_	
16-40	2195-2196	.	_	_	

#Text=Building upon this, we introduce a query teamwork approach in
#Text=which the queries are grouped, and each group is responsible for objects within a specific scale range.
17-1	2197-2205	Building	_	_	
17-2	2206-2210	upon	_	_	
17-3	2211-2215	this	_	_	
17-4	2215-2216	,	_	_	
17-5	2217-2219	we	_	_	
17-6	2220-2229	introduce	_	_	
17-7	2230-2231	a	_	_	
17-8	2232-2237	query	_	_	
17-9	2238-2246	teamwork	_	_	
17-10	2247-2255	approach	_	_	
17-11	2256-2258	in	_	_	
17-12	2259-2264	which	_	_	
17-13	2265-2268	the	_	_	
17-14	2269-2276	queries	_	_	
17-15	2277-2280	are	_	_	
17-16	2281-2288	grouped	_	_	
17-17	2288-2289	,	_	_	
17-18	2290-2293	and	_	_	
17-19	2294-2298	each	_	_	
17-20	2299-2304	group	_	_	
17-21	2305-2307	is	_	_	
17-22	2308-2319	responsible	_	_	
17-23	2320-2323	for	_	_	
17-24	2324-2331	objects	_	_	
17-25	2332-2338	within	_	_	
17-26	2339-2340	a	_	_	
17-27	2341-2349	specific	_	_	
17-28	2350-2355	scale	_	_	
17-29	2356-2361	range	_	_	
17-30	2361-2362	.	_	_	

#Text=To avoid
#Text=resource competition, the management area of each query is limited.
18-1	2363-2365	To	_	_	
18-2	2366-2371	avoid	_	_	
18-3	2372-2380	resource	_	_	
18-4	2381-2392	competition	_	_	
18-5	2392-2393	,	_	_	
18-6	2394-2397	the	_	_	
18-7	2398-2408	management	_	_	
18-8	2409-2413	area	_	_	
18-9	2414-2416	of	_	_	
18-10	2417-2421	each	_	_	
18-11	2422-2427	query	_	_	
18-12	2428-2430	is	_	_	
18-13	2431-2438	limited	_	_	
18-14	2438-2439	.	_	_	

#Text=Furthermore, the prediction preferences of each
#Text=query are dynamically extracted, and the anchor is updated accordingly.
#Text=
#Text=## Model Zoo
#Text=
#Text=Without increasing parameters and calculations, our query teamwork can be easily integrated into DAB-based DETRs,
#Text=including DAB-DETR, DN-DETR and the single-stage DINO.
19-1	2440-2451	Furthermore	_	_	
19-2	2451-2452	,	_	_	
19-3	2453-2456	the	_	_	
19-4	2457-2467	prediction	_	_	
19-5	2468-2479	preferences	_	_	
19-6	2480-2482	of	_	_	
19-7	2483-2487	each	_	_	
19-8	2488-2493	query	_	_	
19-9	2494-2497	are	_	_	
19-10	2498-2509	dynamically	_	_	
19-11	2510-2519	extracted	_	_	
19-12	2519-2520	,	_	_	
19-13	2521-2524	and	_	_	
19-14	2525-2528	the	_	_	
19-15	2529-2535	anchor	_	_	
19-16	2536-2538	is	_	_	
19-17	2539-2546	updated	_	_	
19-18	2547-2558	accordingly	_	_	
19-19	2558-2559	.	_	_	
19-20	2561-2562	#	_	_	
19-21	2562-2563	#	_	_	
19-22	2564-2569	Model	_	_	
19-23	2570-2573	Zoo	_	_	
19-24	2575-2582	Without	_	_	
19-25	2583-2593	increasing	_	_	
19-26	2594-2604	parameters	_	_	
19-27	2605-2608	and	_	_	
19-28	2609-2621	calculations	_	_	
19-29	2621-2622	,	_	_	
19-30	2623-2626	our	_	_	
19-31	2627-2632	query	_	_	
19-32	2633-2641	teamwork	_	_	
19-33	2642-2645	can	_	_	
19-34	2646-2648	be	_	_	
19-35	2649-2655	easily	_	_	
19-36	2656-2666	integrated	_	_	
19-37	2667-2671	into	_	_	
19-38	2672-2681	DAB-based	_	_	
19-39	2682-2687	DETRs	_	_	
19-40	2687-2688	,	_	_	
19-41	2689-2698	including	_	_	
19-42	2699-2707	DAB-DETR	*	SOFTWARE	
19-43	2707-2708	,	_	_	
19-44	2709-2716	DN-DETR	*	SOFTWARE	
19-45	2717-2720	and	_	_	
19-46	2721-2724	the	_	_	
19-47	2725-2737	single-stage	*[9]	SOFTWARE[9]	
19-48	2738-2742	DINO	*[9]	SOFTWARE[9]	
19-49	2742-2743	.	_	_	

#Text=[[Model Zoo in 百度网盘]](https://pan.baidu.com/s/1ZLPAB6Mg0jVSKxECq4f_Jg?
20-1	2745-2746	[	_	_	
20-2	2746-2747	[	_	_	
20-3	2747-2752	Model	_	_	
20-4	2753-2756	Zoo	_	_	
20-5	2757-2759	in	_	_	
20-6	2760-2764	百度网盘	_	_	
20-7	2764-2765	]	_	_	
20-8	2765-2766	]	_	_	
20-9	2766-2767	(	_	_	
20-10	2767-2772	https	_	_	
20-11	2772-2773	:	_	_	
20-12	2773-2774	/	_	_	
20-13	2774-2775	/	_	_	
20-14	2775-2788	pan.baidu.com	_	_	
20-15	2788-2789	/	_	_	
20-16	2789-2790	s	_	_	
20-17	2790-2791	/	_	_	
20-18	2791-2814	1ZLPAB6Mg0jVSKxECq4f_Jg	_	_	
20-19	2814-2815	?	_	_	

#Text=pwd=team)（提取码：team）
#Text=
#Text=[[Model Zoo in Google Drive]](https://drive.google.com/drive/folders/1vL7XnQ37W7wNF1flTm9r8vVjx_YbBZko?
21-1	2815-2818	pwd	_	_	
21-2	2818-2819	=	_	_	
21-3	2819-2823	team	_	_	
21-4	2823-2824	)	_	_	
21-5	2824-2825	（	_	_	
21-6	2825-2828	提取码	_	_	
21-7	2828-2829	：	_	_	
21-8	2829-2833	team	_	_	
21-9	2833-2834	）	_	_	
21-10	2836-2837	[	_	_	
21-11	2837-2838	[	_	_	
21-12	2838-2843	Model	_	_	
21-13	2844-2847	Zoo	_	_	
21-14	2848-2850	in	_	_	
21-15	2851-2857	Google	_	_	
21-16	2858-2863	Drive	_	_	
21-17	2863-2864	]	_	_	
21-18	2864-2865	]	_	_	
21-19	2865-2866	(	_	_	
21-20	2866-2871	https	_	_	
21-21	2871-2872	:	_	_	
21-22	2872-2873	/	_	_	
21-23	2873-2874	/	_	_	
21-24	2874-2890	drive.google.com	_	_	
21-25	2890-2891	/	_	_	
21-26	2891-2896	drive	_	_	
21-27	2896-2897	/	_	_	
21-28	2897-2904	folders	_	_	
21-29	2904-2905	/	_	_	
21-30	2905-2938	1vL7XnQ37W7wNF1flTm9r8vVjx_YbBZko	_	_	
21-31	2938-2939	?	_	_	

#Text=usp=share_link)
#Text=
#Text=| Model                  | w/ Team DETR | Epochs |    AP    | AP<font size=2>*s*</font> | AP<font size=2>*m*</font> | AP<font size=2>*l*</font> | Params |                                                                              checkpoint & log                                                                              |
#Text=|:-----------------------|:------------:|:------:|:--------:|:-------------------------:|:-------------------------:|:-------------------------:|:------:|:--------------------------------------------------------------------------------------------------------------------------------------------------------------------------:|
#Text=| DN-DETR-R50            |              |   12   |   37.3   |           17.2            |           40.1            |           55.6            |  44M   |                                                                                                                                                                            |
#Text=| DN-DETR-R50            |      √       |   12   | **37.7** |           18.0            |           40.0            |           56.8            |  44M   | [百度网盘](https://pan.baidu.com/s/1fc4144ERAjR4BpE9AjtasA?
22-1	2939-2942	usp	_	_	
22-2	2942-2943	=	_	_	
22-3	2943-2953	share_link	_	_	
22-4	2953-2954	)	_	_	
22-5	2956-2957	|	_	_	
22-6	2958-2963	Model	_	_	
22-7	2981-2982	|	_	_	
22-8	2983-2984	w	_	_	
22-9	2984-2985	/	_	_	
22-10	2986-2990	Team	_	_	
22-11	2991-2995	DETR	_	_	
22-12	2996-2997	|	_	_	
22-13	2998-3004	Epochs	_	_	
22-14	3005-3006	|	_	_	
22-15	3010-3012	AP	_	_	
22-16	3016-3017	|	_	_	
22-17	3018-3020	AP	_	_	
22-18	3020-3021	<	_	_	
22-19	3021-3025	font	_	_	
22-20	3026-3030	size	_	_	
22-21	3030-3031	=	_	_	
22-22	3031-3032	2	_	_	
22-23	3032-3033	>	_	_	
22-24	3033-3034	*	_	_	
22-25	3034-3035	s	_	_	
22-26	3035-3036	*	_	_	
22-27	3036-3037	<	_	_	
22-28	3037-3038	/	_	_	
22-29	3038-3042	font	_	_	
22-30	3042-3043	>	_	_	
22-31	3044-3045	|	_	_	
22-32	3046-3048	AP	_	_	
22-33	3048-3049	<	_	_	
22-34	3049-3053	font	_	_	
22-35	3054-3058	size	_	_	
22-36	3058-3059	=	_	_	
22-37	3059-3060	2	_	_	
22-38	3060-3061	>	_	_	
22-39	3061-3062	*	_	_	
22-40	3062-3063	m	_	_	
22-41	3063-3064	*	_	_	
22-42	3064-3065	<	_	_	
22-43	3065-3066	/	_	_	
22-44	3066-3070	font	_	_	
22-45	3070-3071	>	_	_	
22-46	3072-3073	|	_	_	
22-47	3074-3076	AP	_	_	
22-48	3076-3077	<	_	_	
22-49	3077-3081	font	_	_	
22-50	3082-3086	size	_	_	
22-51	3086-3087	=	_	_	
22-52	3087-3088	2	_	_	
22-53	3088-3089	>	_	_	
22-54	3089-3090	*	_	_	
22-55	3090-3091	l	_	_	
22-56	3091-3092	*	_	_	
22-57	3092-3093	<	_	_	
22-58	3093-3094	/	_	_	
22-59	3094-3098	font	_	_	
22-60	3098-3099	>	_	_	
22-61	3100-3101	|	_	_	
22-62	3102-3108	Params	_	_	
22-63	3109-3110	|	_	_	
22-64	3188-3198	checkpoint	_	_	
22-65	3199-3200	&	_	_	
22-66	3201-3204	log	_	_	
22-67	3282-3283	|	_	_	
22-68	3284-3285	|	_	_	
22-69	3285-3286	:	_	_	
22-70	3286-3287	-	_	_	
22-71	3287-3288	-	_	_	
